Date,Price
2005-10-03,1.889
2005-10-04,1.845
2005-10-05,1.765
2005-10-06,1.72
2005-10-07,1.74
2005-10-10,1.73
2005-10-11,1.77
2005-10-12,1.776
2005-10-13,1.729
2005-10-14,1.704
2005-10-17,1.757
2005-10-18,1.69
2005-10-19,1.657
2005-10-20,1.603
2005-10-21,1.645
2005-10-24,1.605
2005-10-25,1.662
2005-10-26,1.6
2005-10-27,1.61
2005-10-28,1.645
2005-10-31,1.581
2005-11-01,1.596
2005-11-02,1.576
2005-11-03,1.626
2005-11-04,1.605
2005-11-07,1.579
2005-11-08,1.607
2005-11-09,1.588
2005-11-10,1.544
2005-11-11,1.54
2005-11-14,1.543
2005-11-15,1.509
2005-11-16,1.527
2005-11-17,1.504
2005-11-18,1.502
2005-11-21,1.508
2005-11-22,1.558
2005-11-23,1.548
2005-11-28,1.502
2005-11-29,1.481
2005-11-30,1.527
2005-12-01,1.593
2005-12-02,1.631
2005-12-05,1.615
2005-12-06,1.61
2005-12-07,1.598
2005-12-08,1.667
2005-12-09,1.64
2005-12-12,1.687
2005-12-13,1.691
2005-12-14,1.686
2005-12-15,1.68
2005-12-16,1.619
2005-12-19,1.575
2005-12-20,1.559
2005-12-21,1.576
2005-12-22,1.591
2005-12-23,1.601
2005-12-27,1.573
2005-12-28,1.621
2005-12-29,1.682
2005-12-30,1.74
2006-01-03,1.786
2006-01-04,1.825
2006-01-05,1.817
2006-01-06,1.846
2006-01-09,1.798
2006-01-10,1.78
2006-01-11,1.763
2006-01-12,1.769
2006-01-13,1.771
2006-01-17,1.84
2006-01-18,1.8
2006-01-19,1.8
2006-01-20,1.83
2006-01-23,1.81
2006-01-24,1.774
2006-01-25,1.705
2006-01-26,1.724
2006-01-27,1.771
2006-01-30,1.805
2006-01-31,1.756
2006-02-01,1.744
2006-02-02,1.689
2006-02-03,1.702
2006-02-06,1.662
2006-02-07,1.614
2006-02-08,1.583
2006-02-09,1.58
2006-02-10,1.511
2006-02-13,1.478
2006-02-14,1.446
2006-02-15,1.431
2006-02-16,1.488
2006-02-17,1.529
2006-02-21,1.531
2006-02-22,1.498
2006-02-23,1.52
2006-02-24,1.56
2006-02-27,1.487
2006-02-28,1.544
2006-03-01,1.8
2006-03-02,1.863
2006-03-03,1.898
2006-03-06,1.841
2006-03-07,1.854
2006-03-08,1.832
2006-03-09,1.84
2006-03-10,1.819
2006-03-13,1.87
2006-03-14,1.949
2006-03-15,1.911
2006-03-16,1.949
2006-03-17,1.933
2006-03-20,1.875
2006-03-21,1.898
2006-03-22,1.848
2006-03-23,1.915
2006-03-24,1.958
2006-03-27,1.972
2006-03-28,2.039
2006-03-29,2.076
2006-03-30,2.081
2006-03-31,2.065
2006-04-03,2.051
2006-04-04,2.063
2006-04-05,2.106
2006-04-06,2.144
2006-04-07,2.125
2006-04-10,2.151
2006-04-11,2.192
2006-04-12,2.216
2006-04-13,2.23
2006-04-17,2.285
2006-04-18,2.321
2006-04-19,2.347
2006-04-20,2.322
2006-04-21,2.36
2006-04-24,2.304
2006-04-25,2.245
2006-04-26,2.251
2006-04-27,2.167
2006-04-28,2.21
2006-05-01,2.276
2006-05-02,2.325
2006-05-03,2.283
2006-05-04,2.174
2006-05-05,2.267
2006-05-08,2.249
2006-05-09,2.351
2006-05-10,2.459
2006-05-11,2.49
2006-05-12,2.426
2006-05-15,2.268
2006-05-16,2.226
2006-05-17,2.16
2006-05-18,2.175
2006-05-19,2.185
2006-05-22,2.172
2006-05-23,2.25
2006-05-24,2.157
2006-05-25,2.24
2006-05-26,2.31
2006-05-30,2.335
2006-05-31,2.287
2006-06-01,2.275
2006-06-02,2.363
2006-06-05,2.337
2006-06-06,2.346
2006-06-07,2.263
2006-06-08,2.279
2006-06-09,2.305
2006-06-12,2.26
2006-06-13,2.171
2006-06-14,2.182
2006-06-15,2.202
2006-06-16,2.205
2006-06-19,2.164
2006-06-20,2.167
2006-06-21,2.23
2006-06-22,2.275
2006-06-23,2.295
2006-06-26,2.343
2006-06-27,2.329
2006-06-28,2.319
2006-06-29,2.367
2006-06-30,2.393
2006-07-05,2.414
2006-07-06,2.406
2006-07-07,2.388
2006-07-10,2.305
2006-07-11,2.312
2006-07-12,2.368
2006-07-13,2.386
2006-07-14,2.431
2006-07-17,2.399
2006-07-18,2.367
2006-07-19,2.333
2006-07-20,2.359
2006-07-21,2.425
2006-07-24,2.419
2006-07-25,2.39
2006-07-26,2.375
2006-07-27,2.353
2006-07-28,2.338
2006-07-31,2.35
2006-08-01,2.372
2006-08-02,2.412
2006-08-03,2.365
2006-08-04,2.321
2006-08-07,2.32
2006-08-08,2.272
2006-08-09,2.199
2006-08-10,2.068
2006-08-11,2.132
2006-08-14,2.05
2006-08-15,2.069
2006-08-16,2.026
2006-08-17,1.965
2006-08-18,2.005
2006-08-21,1.978
2006-08-22,1.981
2006-08-23,1.886
2006-08-24,1.861
2006-08-25,1.906
2006-08-28,1.828
2006-08-29,1.825
2006-08-30,1.834
2006-08-31,1.821
2006-09-01,1.784
2006-09-05,1.683
2006-09-06,1.679
2006-09-07,1.684
2006-09-08,1.642
2006-09-11,1.622
2006-09-12,1.608
2006-09-13,1.601
2006-09-14,1.602
2006-09-15,1.637
2006-09-18,1.627
2006-09-19,1.548
2006-09-20,1.493
2006-09-21,1.534
2006-09-22,1.52
2006-09-25,1.501
2006-09-26,1.526
2006-09-27,1.563
2006-09-28,1.56
2006-09-29,1.563
2006-10-02,1.543
2006-10-03,1.498
2006-10-04,1.535
2006-10-05,1.547
2006-10-06,1.53
2006-10-09,1.521
2006-10-10,1.487
2006-10-11,1.479
2006-10-12,1.487
2006-10-13,1.518
2006-10-16,1.532
2006-10-17,1.517
2006-10-18,1.5
2006-10-19,1.533
2006-10-20,1.509
2006-10-23,1.504
2006-10-24,1.532
2006-10-25,1.588
2006-10-26,1.542
2006-10-27,1.556
2006-10-30,1.46
2006-10-31,1.447
2006-11-01,1.495
2006-11-02,1.477
2006-11-03,1.526
2006-11-06,1.543
2006-11-07,1.536
2006-11-08,1.578
2006-11-09,1.605
2006-11-10,1.566
2006-11-13,1.547
2006-11-14,1.558
2006-11-15,1.595
2006-11-16,1.541
2006-11-17,1.549
2006-11-20,1.561
2006-11-21,1.643
2006-11-22,1.597
2006-11-27,1.598
2006-11-28,1.637
2006-11-29,1.708
2006-11-30,1.702
2006-12-01,1.702
2006-12-04,1.663
2006-12-05,1.644
2006-12-06,1.621
2006-12-07,1.623
2006-12-08,1.617
2006-12-11,1.596
2006-12-12,1.597
2006-12-13,1.622
2006-12-14,1.67
2006-12-15,1.704
2006-12-18,1.675
2006-12-19,1.711
2006-12-20,1.693
2006-12-21,1.649
2006-12-22,1.631
2006-12-26,1.572
2006-12-27,1.589
2006-12-28,1.598
2006-12-29,1.602
2007-01-02,1.616
2007-01-03,1.549
2007-01-04,1.487
2007-01-05,1.493
2007-01-08,1.469
2007-01-09,1.47
2007-01-10,1.429
2007-01-11,1.391
2007-01-12,1.432
2007-01-16,1.369
2007-01-17,1.379
2007-01-18,1.355
2007-01-19,1.398
2007-01-22,1.375
2007-01-23,1.447
2007-01-24,1.462
2007-01-25,1.444
2007-01-26,1.483
2007-01-29,1.441
2007-01-30,1.521
2007-01-31,1.501
2007-02-01,1.525
2007-02-02,1.573
2007-02-05,1.56
2007-02-06,1.573
2007-02-07,1.542
2007-02-08,1.593
2007-02-09,1.615
2007-02-12,1.553
2007-02-13,1.609
2007-02-14,1.616
2007-02-15,1.597
2007-02-16,1.645
2007-02-20,1.649
2007-02-21,1.705
2007-02-22,1.755
2007-02-23,1.763
2007-02-26,1.778
2007-02-27,1.816
2007-02-28,1.848
2007-03-01,1.91
2007-03-02,1.902
2007-03-05,1.845
2007-03-06,1.853
2007-03-07,1.896
2007-03-08,1.926
2007-03-09,1.902
2007-03-12,1.911
2007-03-13,1.932
2007-03-14,1.928
2007-03-15,1.882
2007-03-16,1.907
2007-03-19,1.958
2007-03-20,1.942
2007-03-21,1.935
2007-03-22,1.958
2007-03-23,1.998
2007-03-26,2.068
2007-03-27,2.073
2007-03-28,2.057
2007-03-29,2.136
2007-03-30,2.112
2007-04-02,2.043
2007-04-03,2.018
2007-04-04,2.105
2007-04-05,2.129
2007-04-09,2.095
2007-04-10,2.123
2007-04-11,2.159
2007-04-12,2.192
2007-04-13,2.18
2007-04-16,2.116
2007-04-17,2.056
2007-04-18,2.083
2007-04-19,2.089
2007-04-20,2.137
2007-04-23,2.191
2007-04-24,2.209
2007-04-25,2.283
2007-04-26,2.29
2007-04-27,2.361
2007-04-30,2.441
2007-05-01,2.245
2007-05-02,2.233
2007-05-03,2.248
2007-05-04,2.216
2007-05-07,2.19
2007-05-08,2.205
2007-05-09,2.231
2007-05-10,2.326
2007-05-11,2.352
2007-05-14,2.301
2007-05-15,2.302
2007-05-16,2.337
2007-05-17,2.437
2007-05-18,2.408
2007-05-21,2.401
2007-05-22,2.306
2007-05-23,2.31
2007-05-24,2.357
2007-05-25,2.404
2007-05-29,2.298
2007-05-30,2.273
2007-05-31,2.251
2007-06-01,2.245
2007-06-04,2.238
2007-06-05,2.207
2007-06-06,2.19
2007-06-07,2.193
2007-06-08,2.127
2007-06-11,2.151
2007-06-12,2.135
2007-06-13,2.155
2007-06-14,2.225
2007-06-15,2.26
2007-06-18,2.264
2007-06-19,2.235
2007-06-20,2.228
2007-06-21,2.247
2007-06-22,2.287
2007-06-25,2.303
2007-06-26,2.247
2007-06-27,2.255
2007-06-28,2.267
2007-06-29,2.294
2007-07-02,2.249
2007-07-03,2.264
2007-07-05,2.284
2007-07-06,2.31
2007-07-09,2.345
2007-07-10,2.369
2007-07-11,2.306
2007-07-12,2.266
2007-07-13,2.225
2007-07-16,2.126
2007-07-17,2.101
2007-07-18,2.195
2007-07-19,2.191
2007-07-20,2.165
2007-07-23,2.104
2007-07-24,2.048
2007-07-25,2.088
2007-07-26,2.076
2007-07-27,2.102
2007-07-30,2.086
2007-07-31,2.141
2007-08-01,2.03
2007-08-02,2.036
2007-08-03,2.029
2007-08-06,1.926
2007-08-07,1.944
2007-08-08,1.938
2007-08-09,1.934
2007-08-10,1.955
2007-08-13,1.938
2007-08-14,1.974
2007-08-15,2.009
2007-08-16,1.978
2007-08-17,2.039
2007-08-20,1.937
2007-08-21,1.864
2007-08-22,1.889
2007-08-23,1.923
2007-08-24,1.981
2007-08-27,2.039
2007-08-28,2.015
2007-08-29,2.101
2007-08-30,2.08
2007-08-31,2.052
2007-09-04,1.991
2007-09-05,1.997
2007-09-06,1.972
2007-09-07,1.986
2007-09-10,1.979
2007-09-11,1.981
2007-09-12,2.016
2007-09-13,2.046
2007-09-14,2.036
2007-09-17,2.044
2007-09-18,2.06
2007-09-19,2.093
2007-09-20,2.135
2007-09-21,2.115
2007-09-24,2.083
2007-09-25,2.038
2007-09-26,2.027
2007-09-27,2.094
2007-09-28,2.068
2007-10-01,1.981
2007-10-02,1.983
2007-10-03,1.996
2007-10-04,2.052
2007-10-05,2.049
2007-10-08,2
2007-10-09,2.02
2007-10-10,2.034
2007-10-11,2.067
2007-10-12,2.085
2007-10-15,2.158
2007-10-16,2.174
2007-10-17,2.147
2007-10-18,2.185
2007-10-19,2.169
2007-10-22,2.133
2007-10-23,2.109
2007-10-24,2.148
2007-10-25,2.236
2007-10-26,2.274
2007-10-29,2.327
2007-10-30,2.257
2007-10-31,2.34
2007-11-01,2.343
2007-11-02,2.44
2007-11-05,2.381
2007-11-06,2.435
2007-11-07,2.441
2007-11-08,2.438
2007-11-09,2.456
2007-11-12,2.417
2007-11-13,2.317
2007-11-14,2.37
2007-11-15,2.336
2007-11-16,2.375
2007-11-19,2.382
2007-11-20,2.452
2007-11-21,2.437
2007-11-23,2.467
2007-11-26,2.441
2007-11-27,2.373
2007-11-28,2.276
2007-11-29,2.265
2007-11-30,2.259
2007-12-03,2.25
2007-12-04,2.252
2007-12-05,2.217
2007-12-06,2.301
2007-12-07,2.269
2007-12-10,2.25
2007-12-11,2.291
2007-12-12,2.413
2007-12-13,2.374
2007-12-14,2.342
2007-12-17,2.335
2007-12-18,2.304
2007-12-19,2.332
2007-12-20,2.328
2007-12-21,2.38
2007-12-24,2.384
2007-12-26,2.453
2007-12-27,2.496
2007-12-28,2.46
2007-12-31,2.476
2008-01-02,2.569
2008-01-03,2.541
2008-01-04,2.511
2008-01-07,2.43
2008-01-08,2.474
2008-01-09,2.436
2008-01-10,2.36
2008-01-11,2.32
2008-01-14,2.373
2008-01-15,2.309
2008-01-16,2.278
2008-01-17,2.267
2008-01-18,2.303
2008-01-22,2.281
2008-01-23,2.251
2008-01-24,2.283
2008-01-25,2.318
2008-01-28,2.325
2008-01-29,2.33
2008-01-30,2.334
2008-01-31,2.309
2008-02-01,2.283
2008-02-04,2.312
2008-02-05,2.265
2008-02-06,2.24
2008-02-07,2.268
2008-02-08,2.357
2008-02-11,2.396
2008-02-12,2.368
2008-02-13,2.39
2008-02-14,2.476
2008-02-15,2.494
2008-02-19,2.603
2008-02-20,2.585
2008-02-21,2.522
2008-02-22,2.534
2008-02-25,2.542
2008-02-26,2.551
2008-02-27,2.478
2008-02-28,2.496
2008-02-29,2.512
2008-03-03,2.672
2008-03-04,2.529
2008-03-05,2.642
2008-03-06,2.653
2008-03-07,2.694
2008-03-10,2.715
2008-03-11,2.726
2008-03-12,2.729
2008-03-13,2.683
2008-03-14,2.689
2008-03-17,2.504
2008-03-18,2.66
2008-03-19,2.56
2008-03-20,2.605
2008-03-24,2.641
2008-03-25,2.68
2008-03-26,2.743
2008-03-27,2.716
2008-03-28,2.717
2008-03-31,2.616
2008-04-01,2.639
2008-04-02,2.774
2008-04-03,2.724
2008-04-04,2.757
2008-04-07,2.784
2008-04-08,2.75
2008-04-09,2.774
2008-04-10,2.792
2008-04-11,2.807
2008-04-14,2.822
2008-04-15,2.881
2008-04-16,2.939
2008-04-17,2.958
2008-04-18,2.989
2008-04-21,2.979
2008-04-22,3.016
2008-04-23,3.051
2008-04-24,3.019
2008-04-25,3.054
2008-04-28,3.031
2008-04-29,2.939
2008-04-30,2.931
2008-05-01,2.878
2008-05-02,2.966
2008-05-05,3.053
2008-05-06,3.106
2008-05-07,3.118
2008-05-08,3.138
2008-05-09,3.201
2008-05-12,3.164
2008-05-13,3.2
2008-05-14,3.18
2008-05-15,3.166
2008-05-16,3.224
2008-05-19,3.237
2008-05-20,3.304
2008-05-21,3.397
2008-05-22,3.33
2008-05-23,3.396
2008-05-27,3.383
2008-05-28,3.448
2008-05-29,3.404
2008-05-30,3.409
2008-06-02,3.391
2008-06-03,3.353
2008-06-04,3.195
2008-06-05,3.335
2008-06-06,3.548
2008-06-09,3.394
2008-06-10,3.319
2008-06-11,3.466
2008-06-12,3.526
2008-06-13,3.463
2008-06-16,3.438
2008-06-17,3.418
2008-06-18,3.467
2008-06-19,3.353
2008-06-20,3.439
2008-06-23,3.455
2008-06-24,3.464
2008-06-25,3.394
2008-06-26,3.511
2008-06-27,3.501
2008-06-30,3.502
2008-07-01,3.513
2008-07-02,3.549
2008-07-03,3.571
2008-07-07,3.483
2008-07-08,3.363
2008-07-09,3.381
2008-07-10,3.511
2008-07-11,3.563
2008-07-14,3.558
2008-07-15,3.385
2008-07-16,3.279
2008-07-17,3.163
2008-07-18,3.171
2008-07-21,3.217
2008-07-22,3.147
2008-07-23,3.034
2008-07-24,3.059
2008-07-25,3.032
2008-07-28,3.07
2008-07-29,3.008
2008-07-30,3.135
2008-07-31,3.048
2008-08-01,3.084
2008-08-04,3
2008-08-05,2.956
2008-08-06,2.949
2008-08-07,3.003
2008-08-08,2.887
2008-08-11,2.867
2008-08-12,2.843
2008-08-13,2.932
2008-08-14,2.912
2008-08-15,2.86
2008-08-18,2.815
2008-08-19,2.864
2008-08-20,2.91
2008-08-21,3.045
2008-08-22,2.869
2008-08-25,2.882
2008-08-26,2.97
2008-08-27,3.067
2008-08-28,3.021
2008-08-29,3.01
2008-09-02,2.734
2008-09-03,2.767
2008-09-04,2.74
2008-09-05,2.686
2008-09-08,2.75
2008-09-09,2.653
2008-09-10,2.662
2008-09-11,2.749
2008-09-12,2.77
2008-09-15,2.561
2008-09-16,2.401
2008-09-17,2.463
2008-09-18,2.482
2008-09-19,2.6
2008-09-22,2.704
2008-09-23,2.595
2008-09-24,2.595
2008-09-25,2.697
2008-09-26,2.665
2008-09-29,2.397
2008-09-30,2.485
2008-10-01,2.36
2008-10-02,2.255
2008-10-03,2.228
2008-10-06,2.059
2008-10-07,2.063
2008-10-08,2.03
2008-10-09,2.027
2008-10-10,1.807
2008-10-13,1.918
2008-10-14,1.885
2008-10-15,1.782
2008-10-16,1.622
2008-10-17,1.666
2008-10-20,1.72
2008-10-21,1.692
2008-10-22,1.571
2008-10-23,1.578
2008-10-24,1.478
2008-10-27,1.477
2008-10-28,1.456
2008-10-29,1.533
2008-10-30,1.467
2008-10-31,1.441
2008-11-03,1.363
2008-11-04,1.533
2008-11-05,1.424
2008-11-06,1.336
2008-11-07,1.35
2008-11-10,1.368
2008-11-11,1.306
2008-11-12,1.248
2008-11-13,1.302
2008-11-14,1.239
2008-11-17,1.175
2008-11-18,1.137
2008-11-19,1.107
2008-11-20,1.007
2008-11-21,1.064
2008-11-24,1.143
2008-11-25,1.095
2008-11-26,1.18
2008-11-28,1.146
2008-12-01,1.111
2008-12-02,1.058
2008-12-03,1.042
2008-12-04,0.97
2008-12-05,0.901
2008-12-08,0.962
2008-12-09,0.936
2008-12-10,0.969
2008-12-11,1.079
2008-12-12,1.078
2008-12-15,1.037
2008-12-16,1.04
2008-12-17,1.006
2008-12-18,0.988
2008-12-19,0.969
2008-12-22,0.886
2008-12-23,0.856
2008-12-24,0.793
2008-12-26,0.844
2008-12-29,0.875
2008-12-30,0.885
2008-12-31,1.008
2009-01-02,1.111
2009-01-05,1.182
2009-01-06,1.189
2009-01-07,1.076
2009-01-08,1.088
2009-01-09,1.111
2009-01-12,1.084
2009-01-13,1.149
2009-01-14,1.168
2009-01-15,1.174
2009-01-16,1.167
2009-01-20,1.143
2009-01-21,1.174
2009-01-22,1.093
2009-01-23,1.154
2009-01-26,1.153
2009-01-27,1.109
2009-01-28,1.184
2009-01-29,1.231
2009-01-30,1.269
2009-02-02,1.149
2009-02-03,1.167
2009-02-04,1.218
2009-02-05,1.275
2009-02-06,1.251
2009-02-09,1.247
2009-02-10,1.244
2009-02-11,1.27
2009-02-12,1.258
2009-02-13,1.206
2009-02-17,1.112
2009-02-18,1.065
2009-02-19,1.099
2009-02-20,1.075
2009-02-23,1.043
2009-02-24,1.084
2009-02-25,1.167
2009-02-26,1.3
2009-02-27,1.281
2009-03-02,1.286
2009-03-03,1.319
2009-03-04,1.382
2009-03-05,1.313
2009-03-06,1.332
2009-03-09,1.335
2009-03-10,1.297
2009-03-11,1.251
2009-03-12,1.346
2009-03-13,1.353
2009-03-16,1.367
2009-03-17,1.424
2009-03-18,1.366
2009-03-19,1.437
2009-03-20,1.457
2009-03-23,1.488
2009-03-24,1.503
2009-03-25,1.495
2009-03-26,1.531
2009-03-27,1.488
2009-03-30,1.38
2009-03-31,1.4
2009-04-01,1.372
2009-04-02,1.47
2009-04-03,1.492
2009-04-06,1.476
2009-04-07,1.46
2009-04-08,1.44
2009-04-09,1.481
2009-04-13,1.463
2009-04-14,1.458
2009-04-15,1.447
2009-04-16,1.474
2009-04-17,1.493
2009-04-20,1.412
2009-04-21,1.414
2009-04-22,1.391
2009-04-23,1.394
2009-04-24,1.442
2009-04-27,1.403
2009-04-28,1.398
2009-04-29,1.448
2009-04-30,1.474
2009-05-01,1.517
2009-05-04,1.586
2009-05-05,1.572
2009-05-06,1.628
2009-05-07,1.666
2009-05-08,1.706
2009-05-11,1.68
2009-05-12,1.668
2009-05-13,1.689
2009-05-14,1.724
2009-05-15,1.681
2009-05-18,1.758
2009-05-19,1.813
2009-05-20,1.81
2009-05-21,1.8
2009-05-22,1.841
2009-05-26,1.852
2009-05-27,1.892
2009-05-28,1.911
2009-05-29,1.931
2009-06-01,1.924
2009-06-02,1.925
2009-06-03,1.902
2009-06-04,1.962
2009-06-05,1.955
2009-06-08,1.936
2009-06-09,1.967
2009-06-10,2.015
2009-06-11,2.065
2009-06-12,2.043
2009-06-15,2.053
2009-06-16,2.051
2009-06-17,2.033
2009-06-18,2.03
2009-06-19,1.924
2009-06-22,1.86
2009-06-23,1.893
2009-06-24,1.843
2009-06-25,1.898
2009-06-26,1.874
2009-06-29,1.936
2009-06-30,1.897
2009-07-01,1.859
2009-07-02,1.791
2009-07-06,1.74
2009-07-07,1.733
2009-07-08,1.633
2009-07-09,1.664
2009-07-10,1.651
2009-07-13,1.639
2009-07-14,1.647
2009-07-15,1.708
2009-07-16,1.714
2009-07-17,1.77
2009-07-20,1.789
2009-07-21,1.812
2009-07-22,1.838
2009-07-23,1.913
2009-07-24,1.916
2009-07-27,1.935
2009-07-28,1.911
2009-07-29,1.855
2009-07-30,1.991
2009-07-31,2.045
2009-08-03,2.069
2009-08-04,2.057
2009-08-05,2.051
2009-08-06,2.061
2009-08-07,2.008
2009-08-10,2.027
2009-08-11,2.042
2009-08-12,2.025
2009-08-13,2.019
2009-08-14,1.938
2009-08-17,1.952
2009-08-18,2
2009-08-19,2.035
2009-08-20,1.982
2009-08-21,1.996
2009-08-24,2.049
2009-08-25,2.007
2009-08-26,1.983
2009-08-27,2.031
2009-08-28,2.062
2009-08-31,1.986
2009-09-01,1.782
2009-09-02,1.809
2009-09-03,1.793
2009-09-04,1.776
2009-09-08,1.829
2009-09-09,1.828
2009-09-10,1.804
2009-09-11,1.76
2009-09-14,1.743
2009-09-15,1.789
2009-09-16,1.848
2009-09-17,1.851
2009-09-18,1.832
2009-09-21,1.751
2009-09-22,1.782
2009-09-23,1.705
2009-09-24,1.637
2009-09-25,1.621
2009-09-28,1.638
2009-09-29,1.628
2009-09-30,1.726
2009-10-01,1.758
2009-10-02,1.741
2009-10-05,1.754
2009-10-06,1.773
2009-10-07,1.72
2009-10-08,1.78
2009-10-09,1.768
2009-10-12,1.799
2009-10-13,1.832
2009-10-14,1.858
2009-10-15,1.945
2009-10-16,1.979
2009-10-19,1.987
2009-10-20,1.988
2009-10-21,2.054
2009-10-22,2.044
2009-10-23,2.044
2009-10-26,2.034
2009-10-27,2.071
2009-10-28,1.986
2009-10-29,2.019
2009-10-30,1.943
2009-11-02,1.99
2009-11-03,2
2009-11-04,2.013
2009-11-05,1.988
2009-11-06,1.924
2009-11-09,1.982
2009-11-10,1.977
2009-11-11,1.993
2009-11-12,1.941
2009-11-13,1.916
2009-11-16,1.987
2009-11-17,2.005
2009-11-18,2.011
2009-11-19,1.97
2009-11-20,1.981
2009-11-23,1.979
2009-11-24,1.939
2009-11-25,1.998
2009-11-27,1.926
2009-11-30,2.001
2009-12-01,2.042
2009-12-02,1.993
2009-12-03,1.993
2009-12-04,1.975
2009-12-07,1.941
2009-12-08,1.925
2009-12-09,1.857
2009-12-10,1.835
2009-12-11,1.842
2009-12-14,1.827
2009-12-15,1.845
2009-12-16,1.874
2009-12-17,1.852
2009-12-18,1.895
2009-12-21,1.869
2009-12-22,1.889
2009-12-23,1.967
2009-12-24,1.99
2009-12-28,2.018
2009-12-29,2.011
2009-12-30,2.041
2009-12-31,2.053
2010-01-04,2.104
2010-01-05,2.125
2010-01-06,2.137
2010-01-07,2.135
2010-01-08,2.155
2010-01-11,2.143
2010-01-12,2.098
2010-01-13,2.06
2010-01-14,2.074
2010-01-15,2.045
2010-01-19,2.059
2010-01-20,2.047
2010-01-21,1.983
2010-01-22,1.966
2010-01-25,2.001
2010-01-26,1.967
2010-01-27,1.939
2010-01-28,1.917
2010-01-29,1.903
2010-02-01,1.932
2010-02-02,2.018
2010-02-03,2.036
2010-02-04,1.951
2010-02-08,1.894
2010-02-09,1.929
2010-02-10,1.929
2010-02-11,1.936
2010-02-12,1.93
2010-02-16,1.988
2010-02-17,2.007
2010-02-18,2.069
2010-02-19,2.086
2010-02-22,2.116
2010-02-23,2.066
2010-02-24,2.099
2010-02-25,2.037
2010-02-26,2.079
2010-03-01,2.156
2010-03-02,2.197
2010-03-03,2.248
2010-03-04,2.234
2010-03-05,2.271
2010-03-08,2.289
2010-03-09,2.26
2010-03-10,2.285
2010-03-11,2.272
2010-03-12,2.255
2010-03-15,2.223
2010-03-16,2.275
2010-03-17,2.31
2010-03-18,2.301
2010-03-19,2.256
2010-03-22,2.256
2010-03-23,2.263
2010-03-24,2.221
2010-03-25,2.218
2010-03-26,2.207
2010-03-29,2.261
2010-03-30,2.275
2010-03-31,2.31
2010-04-01,2.324
2010-04-05,2.35
2010-04-06,2.35
2010-04-07,2.315
2010-04-08,2.298
2010-04-09,2.289
2010-04-12,2.296
2010-04-13,2.309
2010-04-14,2.333
2010-04-15,2.326
2010-04-16,2.277
2010-04-19,2.254
2010-04-20,2.281
2010-04-21,2.283
2010-04-22,2.3
2010-04-23,2.353
2010-04-26,2.341
2010-04-27,2.327
2010-04-28,2.333
2010-04-29,2.356
2010-04-30,2.396
2010-05-03,2.435
2010-05-04,2.322
2010-05-05,2.22
2010-05-06,2.156
2010-05-07,2.125
2010-05-10,2.173
2010-05-11,2.195
2010-05-12,2.21
2010-05-13,2.195
2010-05-14,2.131
2010-05-17,2.043
2010-05-18,2.043
2010-05-19,2.015
2010-05-20,1.965
2010-05-21,1.961
2010-05-24,1.971
2010-05-25,1.931
2010-05-26,1.97
2010-05-27,2.039
2010-05-28,2.02
2010-06-01,1.983
2010-06-02,2.026
2010-06-03,2.081
2010-06-04,1.995
2010-06-07,1.995
2010-06-08,1.989
2010-06-09,2.04
2010-06-10,2.071
2010-06-11,2.05
2010-06-14,2.076
2010-06-15,2.122
2010-06-16,2.145
2010-06-17,2.164
2010-06-18,2.148
2010-06-21,2.143
2010-06-22,2.134
2010-06-23,2.082
2010-06-24,2.094
2010-06-25,2.168
2010-06-28,2.138
2010-06-29,2.072
2010-06-30,2.061
2010-07-01,1.998
2010-07-02,1.978
2010-07-06,1.971
2010-07-07,2.025
2010-07-08,2.051
2010-07-09,2.07
2010-07-12,2.028
2010-07-13,2.082
2010-07-14,2.067
2010-07-15,2.061
2010-07-16,2.049
2010-07-19,2.059
2010-07-20,2.079
2010-07-21,2.068
2010-07-22,2.147
2010-07-23,2.122
2010-07-26,2.106
2010-07-27,2.063
2010-07-28,2.063
2010-07-29,2.097
2010-07-30,2.107
2010-08-02,2.169
2010-08-03,2.194
2010-08-04,2.175
2010-08-05,2.164
2010-08-06,2.113
2010-08-09,2.119
2010-08-10,2.085
2010-08-11,1.998
2010-08-12,1.955
2010-08-13,1.94
2010-08-16,1.924
2010-08-17,1.953
2010-08-18,1.961
2010-08-19,1.929
2010-08-20,1.925
2010-08-23,1.881
2010-08-24,1.849
2010-08-25,1.864
2010-08-26,1.909
2010-08-27,1.948
2010-08-30,1.934
2010-08-31,1.889
2010-09-01,1.889
2010-09-02,1.922
2010-09-03,1.92
2010-09-07,1.933
2010-09-08,1.939
2010-09-09,1.935
2010-09-10,1.973
2010-09-13,1.981
2010-09-14,1.969
2010-09-15,1.963
2010-09-16,1.925
2010-09-17,1.919
2010-09-20,1.95
2010-09-21,1.92
2010-09-22,1.901
2010-09-23,1.917
2010-09-24,1.947
2010-09-27,1.949
2010-09-28,1.948
2010-09-29,1.996
2010-09-30,2.045
2010-10-01,2.086
2010-10-04,2.093
2010-10-05,2.126
2010-10-06,2.156
2010-10-07,2.118
2010-10-08,2.151
2010-10-11,2.166
2010-10-12,2.124
2010-10-13,2.166
2010-10-14,2.137
2010-10-15,2.104
2010-10-18,2.152
2010-10-19,2.048
2010-10-20,2.083
2010-10-21,2.041
2010-10-22,2.064
2010-10-25,2.077
